页码,微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数
25,4909210275414095,N3RBhmIs7,七点GAME,2023-06-05 10:00:00,#七点GAME##游戏美术##概念设计#  #街头篮球×潮流-游戏角色设计大赛# #科幻×国风角色设计大赛#   沉浸感超强~ 画师：Robin Tran 个人主页：robin_tran.artstation.com ,16,0,14
25,4909208120593238,N3RxO2ukm,苦叟孤木兮,2023-06-05 09:51:27,希望有生之年我也能写出re:plus这种 甚至超越 沉浸感氛围感 每首各异  另外平时吧，倒也不是说不能雅俗共赏 只是俗的太多了会潜移默化降低上限 ,0,0,0
25,4909189447026811,N3R3GttZF,崽崽坤宝宝,2023-06-05 08:37:15,#蔡徐坤王一博同款舞姿#蔡徐坤舞台松弛享受，一举一动都能让观众情绪达到巅峰，美感沉浸感，蔡徐坤是现场型歌手，所以一定要去现场看啊 ,0,1,22
25,4909080386994814,N3OdMtlFA,teachertony,2023-06-05 01:23:53,美术摄影很绝啊，王子文有几个画面构图无敌了，采茶画面也棒，音乐也棒，沉浸感很强 ,0,1,3
25,4909068252087668,N3NUd8L64,理解枯燥意义,2023-06-05 00:35:40,我好像丧失了沉浸感，或者说很久没有体验过这种感觉了。 最近四次看电影，有三次在电影院睡着了…… ,0,1,0
25,4909068026383195,N3NTQqMyL,吃一些蘑菇變成大馬力歐之類的,2023-06-05 00:34:46,真的很喜欢麦克劳德了。他的修辞都很有故事感，比如前面说了海鸥白，后面才顺理成章地把头发颜色比海鸥。作者用亲历者的时序，让我丝毫没有跳出的感觉；反之现在很多小说，出来的修辞生动却没有连贯性，当然这种也很好，不过前一种会让人更有沉浸感，每一页都带着海风的味道。 ,0,0,0
25,4909062225397591,N3NKumE9V,Spring-Jam,2023-06-05 00:11:43,穿越到大唐盛世的沉浸感 好夸张但听见乐声的时候真的激动到飙泪了 西安·大唐不夜城 ,0,4,3
26,4909061386798201,N3NJ8swwp,花式修仙锦标赛冠军,2023-06-05 00:08:23,在杜比厅看《纵横宇宙》，简直被每一帧都绚烂到极致的画面和沉浸感十足的配乐秀得头皮发麻，鸡皮疙瘩一阵一阵地往外冒满脑子都是“外面的世界已经这样了吗？？？”真就一群艺术家集体发疯是吧但是这个剧情男主在总部的激情发言瞬间让我想到小兰花“爱苍生也爱一人”跟蜘蛛 ...全文,0,3,1
26,4909054817730953,N3NyxwraN,今天又睡到下午了呢,2023-06-04 23:42:16,一个经验：imax真的不要坐前排 本来以为前排沉浸感好点 差点没把我晕死。。。观影体验整个大打折扣 第八排中间亲测最合适（13排的厅来说 ,0,1,0
26,4909040378056428,N3NbfxNQo,roslin_cici,2023-06-04 22:44:54,马克•格兰瑟姆 的「雨夜」真的从构图、色调、光线、点缀把氛围与气息感拉得太饱满了，真的是百看不厌，沉浸感太棒了！！！！！ ,0,0,0
26,4909039182680159,N3N9kbfen,希望可以喜欢所有,2023-06-04 22:40:09,什么视频平台能出一个自己选滤镜的功能，作为一部民国剧滤镜太亮了，没有沉浸感，不如良辰 ,0,0,0
26,4908853298465806,N3Ijvzwlg,马克影视记,2023-06-04 10:21:31,登峰造极！克里斯托弗·诺兰执导《奥本海默》曝光IMAX拍摄特辑：影片采用70mm IMAX摄影机拍摄，画面分辨率高达18000x13433，完整的IMAX画幅1.43：1！诺兰表示：IMAX呈现前所未有的高画质，更能表现人的内心，带领观众走近角色，带来沉浸感，7月21日上映 马克影视记的微博视频 ,153,150,387
26,4909011017406009,N3MpTv4DL,-风吹云-,2023-06-04 20:48:14,出了个彦子福袋，刚刚在打包 我包装的很好看沉浸感很强我自己都心动了…我也好想找我自己收福袋收谷啊 ,0,0,0
26,4909005731791268,N3Mhn7vZq,易热微波炉,2023-06-04 20:27:13,玩了几天了，感觉沉浸感是真的好。剧情仁者见者，神秘学和打牌我也就一般。。。但沉迷于切界的关老式电视机式的音效（,0,0,0
26,4909000774648815,N3M9njvmT,独角兽的默默守护者,2023-06-04 20:07:31,就是单纯不想在con上打广告，影响视觉效果的审美一致性和视听沉浸感//@酷酷小三喜:这个我在品牌方的角度上说明下千万投入不算多，但是需要置换的东西不会只是签名，要曝光要宣传要卖货，莲会拒绝很正常他不乐意割粉丝韭菜。我们谈赞助也是要评估效益和批预算的//这次巡演最早他们联系过工作室希望能促,0,0,1
26,4907204677207569,N31qruf17,游民星空,2023-05-30 21:10:29,【游民福利：转发抽4K QLED便携显示器】618玩家终极福利降临！ #618#狂欢即将开启，为了提升大家的主机游戏体验及沉浸感，游民联合@CFORCE官微 给大家送超神福利啦！想要趁史低价直接入的小伙伴可以在评论区找到传送门哟~  本次的奖品为：4K QLED护眼系列便携屏「CF015Q MAX」 “15.6英寸+650g净重+可 ...全文,4529,888,772
26,4908977907046416,N3Lyutz5S,如果我是金木犀呢,2023-06-04 18:36:40,好上头 爱死现场乐队了 喜欢鼓点砸到心上 音乐震动耳膜的沉浸感 后知后觉地想起两年前生日的前一天 穿着救生衣躺在海上看落日的感觉 ,0,0,0
27,4908960891012849,N3L734fuh,Miya树,2023-06-04 17:29:03,天空之城 我的评分： 终于为童年补上票了！大银幕上看效果超棒，虽然之前看过很多遍，还是很有沉浸感！ ,0,0,0
27,4908837079093606,N3HTlC9F4,芋头咩咩Psyche,2023-06-04 09:17:04,#蛋仔派对#蛋仔派对 天呐，我的蛋仔已经陪我一年了！  刚开始玩的时候都是单排玩巅峰，一个人没什么朋友，后面发现了好多大大做的乐园图好有意思就一直在玩还拉了朋友入坑。我最喜欢的就是解密类的和观赏性的图。  解密类的很有沉浸感，我和我朋友都是微侦探迷，强推雾都夜行，主线是在雾都城 ...全文,0,88,137
27,4908946396285336,N3KJFqn6o,深林里的小鹿角,2023-06-04 16:31:27,重返未来1999玩了几天目前第一章还没过完，主要是光顾着看剧情了，战斗都是匆匆一过，用mumu模拟器玩会让你不自觉的不想跳过剧情，体验感真的很棒，英配也很上头，可能是之前听了太多的日配，不过这个游戏可以更改国配，国配的CV也很棒，很洗耳朵，情绪配上剧情沉浸感非常好。 ,0,0,1
27,4908945610903298,N3KIp3MZk,古吧里的小星星,2023-06-04 16:28:20,虽然大家都在玩王国之泪，但是我还在玩旷野之息。 我真的好喜欢跑地图，尤其是碰到路人npc，告诉我各种地区有什么，然后我根据他们的话找过去，很有沉浸感。 自己瞎跑地图也很有意思，来到之前没来过的地方就特别开心。 真的总是给我惊喜，我在找相册里的回忆，竟然在这个驿站有npc给我指路。 啊， ...全文,0,0,1
27,4908939529422317,N3KyADxaR,要学不会了,2023-06-04 16:04:10,二刷蜘蛛侠选择了杜比影院，一刷看的是三星的onyx。说起onyx，南京的这个真是小得可怜，音响也比较拉跨，但亮啊，清晰对比度高啊，做第三排刚刚好。杜比的话音响好得不止一点点，沉浸感也高一点。沙发半斤八两，不过杜比有些椅子上安了按摩椅，但妨碍程度也还好，比有些影院的椅子好多了。还有就是万达 ...全文,0,0,0
27,4908927906483661,N3KfQrcHb,虾皮蟹盖,2023-06-04 15:17:59,制作得挺好，只是，竖屏，沉浸感就差了一截……,0,0,0
27,4908908285531597,N3JKcnd1j,林真闲,2023-06-04 14:00:01,Dam House - Pleysier Perkins  以一种元素和线性的方式回应，将视野向外延伸。结合了一种质感和沉浸感，以及传统城市住宅的细微差别和便利性。  住宅两边的宽敞玻璃窗优先考虑向外看，外部边缘的深层开口允许自然采光，但有助于在夏季偏转进入的阳光，在冬季捕获热量。  Pleysier Perkins通过材料和形 ...全文,2,0,9
27,4908894596370597,N3Jo7qJhz,OoO_圈圈,2023-06-04 13:05:37,不需要什么沉浸感 抢不到票在家看也是看 ,0,0,0
27,4908885284492041,N3J96iQAh,AGotaku,2023-06-04 12:28:37,我很疑惑的一个说法是白荆回廊不够二…这还不二？你们是赛璐珞冲多了看不来细节和光影体积了吗？横向比较了一下什么9啊什么道啊什么潮啊？这模型不是吊锤？我就没见过哪家眼睛贴图这么细的二游。这世界观宣传图不是薄纱，哪家美术有这水准？官网bgm真好听，沉浸感点满，可以循环一整天~ ,2,10,4
28,4908884550746771,N3J7V38gH,日日咯,2023-06-04 12:25:42,我去电影院看电影就只看巨幕 不然真的不得劲 着迷于那种震人心魄的音效和强视觉冲击的沉浸感 ,0,0,0
28,4908873410414881,N3IPX1JVD,张玖月儿,2023-06-04 11:41:26,发布了头条文章：《达尔优EH925电竞耳机深度评测体验：7.1环绕音，听声辨位，沉浸感极佳》  达尔优EH925电竞耳机深度评测体验：7.1环绕音，听声辨位，沉浸感极佳 ,0,0,0
28,4908864573280844,N3IBHdLuQ,Spring_Sara,2023-06-04 11:06:19,#肖战梦中的那片海# @X玖少年团肖战DAYTOY 喜欢多条剧情线，还是比较有沉浸感的，那个年代只在长辈口中听到过，所以很好奇当时更多的真实细节，这是让我能坚持不快进看的一个点。粮票，二八大杠，经商环境，角色间的冲突，大环境推动角色做出的选择，时代对青年追求梦想的阻碍……这些都是我感兴趣的,0,1,1
28,4908849204562030,N3IcUj8N8,我是相君君,2023-06-04 10:05:15,心流状态的专注、沉浸感不亚于冥想 ,0,0,0
28,4908721157701756,N3ESnwjzS,Skyfa_,2023-06-04 01:36:25,第一人称视角虽然增加了沉浸感 但是视野会受到限制 换成第三人称视角时才能更好地完成主线任务 ,0,0,0
28,4908683224681118,N3DTcjDLU,起名困难症患者__,2023-06-03 23:05:42,自18年看NBA之后第二次现场看球 久违地体会了一波集体欢腾的沉浸感 ,0,2,1
28,4908683022304455,N3DSS9FuD,没有必要出现的人,2023-06-03 23:04:54,@北京GA展-GoldenAgeExpo  呜呜呜包场氛围真的好棒，人好多，大家热情都好高，就像真的再看比赛和演唱会一样，沉浸感太强了，谢谢大家和我交换无料都好会画，好会做，好久没有这么刺激，我人傻在现场，希望下次我可以和太太们更好交流 ,3,4,4
28,4908679763858720,N3DNCgbPq,Dracula鎏殇,2023-06-03 22:51:57,天空之城 我的评分： #电影天空之城#我很爱很爱宫崎骏，他的所有片子我都看过，反复观看。天空之城的音乐也贼好听。这次在C厅体验沉浸感十足，#CINITY 天空之城##爱电影爱CINITY# 音乐效果和画面都十分精彩，我也想去那个世界看看，机器与大自然的融合，机器 ...全文,0,0,0
28,4908678072764651,N3DKTbBd9,Ai风向标,2023-06-03 22:45:14,AI 生成艺术中的「粪坑」问题，指错误或不一致性破坏了作品的沉浸感。  作者提供了 Generated Adventure 游戏和 AIVA AI 生成音乐的例子，突出了 AI 在准确表现预期视觉方面存在缺陷。  评论讨论了 AI 生成艺术的潜力和局限性，有人认为 AI 工具对于获得初稿很有用，而另一些人则认为，在被严肃看待之 ...全文,1,0,31
28,4908671626649771,N3DAurTUn,七色彩虹32267,2023-06-03 22:19:37,喜欢好的戏剧带给我的沉浸感#电视剧宸汐缘# ,0,0,1
29,4908182885369435,N3qScmwPN,极客电影,2023-06-02 13:57:32,【独家中字】《#奥本海默#》IMAX特辑，为什么这部片必须是IMAX摄影机？以及“丧心病狂”的诺兰居然首创前所未有的65mm黑白胶片格式！IMAX摄影机怼脸拍摄基里安·墨菲，带来前所未有的沉浸感！  《奥本海默》7月21日北美上映！ 极客电影的微博视频 ,11,1,28
29,4908652870242332,N3D6f112A,南黛黛黛黛,2023-06-03 21:05:05,恭喜这位斯莱特林女士今天终于拥有了马尔福少爷的魔杖！ 哈利波特园区的工作人员真的很会，“斯莱特林女士”的这个称呼我很满意🤓沉浸感满分！ 北京的天气实在是太随机了，傍晚来了场大雨，看见彩虹啦🌈 北京·北京环球影城 ,0,0,8
29,4908645269637877,N3CTYErfD,谸谸无尽,2023-06-03 20:34:53,看了饭拍感觉效果很一般…其实我觉得体育场三面台对看台真的不友好，首先音响效果就不行，其次真的离很远没有沉浸感，舞美辐射面有限。还是很喜欢体育场四面台或者全员站票蹦迪场（但真的很累！但是那个舞美是360度cover的震撼 ,0,1,0
29,4908642921092068,N3CQc4A60,Nikan是月呀,2023-06-03 20:25:33,用投影看演唱会沉浸感真的绝💎🥳 ,0,6,4
29,4908638873066074,N3CJFcRCO,编昵称好难,2023-06-03 20:09:28,u1s1个人认为《女子推理社》是好看的！！ 可能推理相对比较简单但是主打一个沉浸感 NPC都非常非常自然！不跳戏，能接戏。 ,0,0,0
29,4908637610841671,N3CHD3wXl,今天和平统一了么,2023-06-03 20:04:27,#中国大运河博物馆#  周六人真的太多了 不过体验感还是有的 从三楼开始逛起，主要是1楼真的太挤了 最遗憾的是1号馆的关于大运河的历史及工匠技术等确实没能仔细了解 很多数字化的设计带来的沉浸感还是很棒的👍🏻 扬州·中国大运河博物馆 ,0,1,1
29,4908625359013076,N3CnRBOIc,夏日碳酸鱼,2023-06-03 19:15:46,女子推理社的沉浸感有点差啊 npc都提醒了 知道会放水也不能当着面搜吧 ,0,0,0
29,4908621206916198,N3Chat1dA,六朝2526,2023-06-03 18:59:16,这该死的沉浸感！//@五行属二:好喜欢好喜欢等我发财就请她！//@我和基友的日常:等我以后有钱了也雇个专门这么叫我//@今天就远航:这只是阿姨play的一环罢了,0,0,0
29,4908608054367476,N3BVXikba,显微镜追剧少女,2023-06-03 18:07:00,#派克特大渊艾福杰尼街头rap#就问#中国说唱巅峰对决#，能不能让倒计时联盟多来几首boombap曲风的歌啊！《回到街头》完全听不够，艾福杰尼、派克特、大渊这次舞台沉浸感太强了，真的有种在街头晃动的即视感，别说，还是第一次这么强烈感受到boombap的魅力，已经开始无限循环了！ ...全文,629,462,1809
29,4908274103619835,N3tfkfbGr,GGAC,2023-06-02 20:00:00,看Josh James老师的图也太有沉浸感了，像在玩一款游戏  artstation：Josh James ,69,0,109
30,4908603960722890,N3BPm323w,情系半生E,2023-06-03 17:50:44,#漂亮的战斗# 我的评分： 好爱这一期的沉浸感，和剧本杀沉浸感一样了 ,0,2,0
30,4908601716244662,N3BLJqcwm,怪扎扎GT,2023-06-03 17:41:48,#漂亮的战斗# 我的评分： 这期的场景真好看，沉浸感十足比前几期好多了 ,0,2,0
