页码,微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数
24,4909490711036440,N3YTB4lCM,乌克兰拖拉机骑手,2023-06-06 04:34:22,Vision pro并没有惊艳到我。 硬件能力没得说，靠硬件堆料带来的算力和体验的提升是苹果的强项，意料之内。同样价格也是意料之内的贵。 1、眼睛和手势交互确实是最大的亮点，哪怕识别准确率还未知。 2、单眼4k也会极大提升沉浸感，体验上能拉开差距。 3、续航和重量依旧是当下没法绕开的话题。  说完硬 ...全文,0,1,1
25,4909475439312972,N3YuXD4Je,数码科技评论,2023-06-06 03:33:41,2万起步，富哥玩具，却是发布会唯一惊艳的东西！ #Apple Vision Pro 苹果首款头显# 这根本不像2023年的产品，市面上头显设备也有不少，但跟苹果这个完全不是一个时代的。只有苹果让咱们第一次如此接近未来，可能这件事也只有苹果能做。芯片、音频、屏幕、系统生态、交互体验，哪一个都是遥遥领先，我甚 ...全文,95,221,546
25,4909474706620838,N3YtMrMnI,xyfool,2023-06-06 03:30:46,Apple Vision Pro  看完感觉很猛，还是兴奋的有点睡不着。  这工业设计没得说，但是价格、外挂电池/接电源。  铝合金+钢化玻璃，很AirPodsMax的风格。其实已经很薄了相比当下同类产品。  想体验佩戴感、交互以及清晰度显示效果。 ,0,5,10
25,4909474567684689,N3Ytywf8B,航非子,2023-06-06 03:30:13,科幻片里嗅到的，今夜在苹果发布会看看到了，贾维斯来了  下一代计算交互平台正式登场，在手机上，电脑上，电视上，电影院里，能做的事情通过一个眼镜搬到真实空间里，办公表格修图，浏览网页，读书，视频通话，游戏，一网打尽，并且体验是革命性的升级，通过手势和眼球感知，新的交互产生新的内容(虚 ...全文,0,0,1
25,4909469421273306,N3Ylg5lfc,小师要努力,2023-06-06 03:09:46,太酷了 但是还是有很多要完善的东西在前方吧 这么大一坨不管是带出门还是到工作场所都有点怪，两个小时的续航也太短。 暂时感觉没啥生产力，就是一个大号XDR显示器+音响的娱乐设备吧 一年后如果发售一定买一台来体验一下，交互方式太未来了 ,1,0,2
25,4909468779806921,N3YkdF9e9,一个sene,2023-06-06 03:07:13,苹果这个眼镜会改变世界的 看这种发布会就真的会觉得，这真是一家愿意做创新的公司……今天我原谅你挤牙膏.jpg 今年还特地为了体验入了不错的显示器（并准备入电视）但这些东西几年内就会成为过去吧，不过我很期待的是硬件上它能否和windows交互，有点难（ ,0,0,2
25,4909468493545817,N3YjLeSqB,xyfool,2023-06-06 03:06:05,Apple Vision Pro  非常炸裂～  质感做工不担心，就是交互体验毕竟是悬空虚拟，还是有点怀疑。 ,0,1,1
25,4909458738905949,N3Y41BmQl,科技Ray,2023-06-06 02:27:19,#苹果发布会# 感觉苹果的眼镜是个在集合了现有眼镜的各项功能之后利用生态加强了办公体验的产品。  之前积淀多年雷达系统用在这上面再合适不过了，创建一个虚拟空间在iPhone上都没有问题，到眼镜上更多考虑的是如何找到一个正确的交互方式。  另外..这个眼镜的造型真是好看，看着也挺扎实的，估计会有 ...全文,1,6,13
25,4909449614984115,N3XPjkUAX,Colmar_moon,2023-06-06 01:51:04,#苹果发布会#社交上各种个性化、交互体验真的对我很重要！iOS17真的有点期待 ,0,0,1
25,4909445673649287,N3XIXfjlt,阿声大魔王,2023-06-06 01:35:24, 首先是在交互体验上拥有重大更新的 iOS 17！ 日本·东京 ,0,35,3
26,4909412324216539,N3WRahGUH,xyfool,2023-06-05 23:22:53,回复@lk_vc:所以说能不能买到无所谓，就是想看看产品本身、体验演示这些Apple是怎么落地的。就像灵动岛演示交互的那样令人兴奋就够了。//@lk_vc:回复 @xyfool:眼镜不大可能，估计跟之前m1芯片刚出的时候一样，得用开发者账号申请试用硬件。应该是15寸mba。,0,3,1
26,4909397845740230,N3WtOo5im,·汤PD的小跟班·,2023-06-05 22:25:21,#食万八千里#第二季的直播笑到我头掉 多亏@伯远 及时在线安利了@Z视介 平台 直播体验不错 清晰度高 交互流畅 #伯远食万八千里# ,0,1,1
26,4909375887771646,N3VUowBL8,James_Honey,2023-06-05 20:58:06,徕卡进入电子化的时候也是会出一些bug的，为啥电车不买，除了不想这时候买之外，还是觉得机械的可靠当你体验过卡顿的时候，你是不太敢在高速产品上信赖电子系统的，尤其复杂的情况，简单的车和人机交互更有韧性 一辆大众新能源汽车在收费站严重撞击后起火网页链接 ,0,0,0
26,4909361913138145,N3VxRdanf,21世纪经济报道,2023-06-05 20:02:34,“走进”广东省博物馆实景线上体验馆，观众可通过全景交互体验“拿”起文物、“触摸”展品；北京路也利用大数据、人工智能、虚拟现实等技术，构建交互式、沉浸式智慧消费场景，使年轻游客占比提升至超七成，新业态、新消费比例从38%提升至72%。#广东这些知名IP为何能出圈#,0,1,2
26,4909335072737031,N3UQzbu1F,奉节县融媒体中心,2023-06-05 18:15:55,近年来，夔州博物馆运用实景复原、折幕投影等先进技术，打造了多处数字化交互体验场景，让流传千年的文物瑰宝真正“活”起来。据悉，该馆还将加快二期项目的启动建设，把全息投影、裸眼3D等新技术全方位运用到文物展陈中。未来，游客借助体感设备就能360度近距离观察文物细节全貌。 ,0,0,1
26,4909323521622268,N3UxW6O1C,搞机梓凡,2023-06-05 17:30:00,伴随着iQOO Neo8系列一起发布的还有一款iQOO Pad，虽然这才是iQOO的首款平板，但无论是在性能上、设计上，还是在交互体验上，都可以说是直接拉满，甚至还有那么点激进，给人一种出道即巅峰的感觉，综合影音、办公、学习还有游戏等各方面的表现来看，iQOO Pad确实是一款影游俱佳的高性能大平板。  ...全文,521,405,1449
26,4909311686611750,N3UeQrK18,太平洋汽车网,2023-06-05 16:42:59,四块屏幕+“宠溺副驾”！这配置谁吃得消？吉利银河L7发力了 1、银河L7车内配备了10.25英寸仪表+13.2英寸中控屏+16.2英寸副驾屏三块大屏，还有一块25.6英寸的AR HUD，四屏智能交互，满足全车人的智能体验。银河L7搭载8155芯片+银河N OS，做到了系统启动速度、应用开启速度、语音唤醒速度都是同级最快。  ...全文,0,0,1
26,4909288835257248,N3TDZm3Ek,黄海峰看科技,2023-06-05 15:12:11,【中国移动香港公司首推AI语音客服机器人】中国移动香港公司近期推出智能语音客服Alvis，成为香港首家引入智能语音机器人作为客户触点的通信运营商。智能语音客服Alvis实现了智能语音交互，告别了传统烦琐的按键式交互，为客户带来流畅自然的语音应答体验，提供更精准、更便捷、更高效的客户服务，进一 ...全文,0,0,1
26,4909230685688681,N3S8cnRSV,WHYLAB,2023-06-05 11:21:07,深业上城这边有一家集度体验中心，集度汽车机器人 ROBO-01 就是号称会在国内首发骁龙 8295 车规芯片的车型。  问了下销售小哥，为啥集度这款叫“汽车机器人”，得到的答案是 ROBO-01 会提供更多的交互例如车外语音交互、灯语交互、主动升降尾翼等等，概念上挺有想法。  硬件方面，ROBO-01 基于 S ...全文,1,10,12
26,4909208665067438,N3RyGlggS,清儿w,2023-06-05 09:53:37,FENDI'hand in hand&quot;，历史文化与工艺传承，构建数字媒介与现实体验的交互。那抹绿色，我的最爱。 ,0,0,0
27,4909167876507254,N3QuTriPI,纸袋公主anjDX,2023-06-05 07:11:32,混合现实概念就是MR头盔，MR即Mixed Reality。混合现实技术（MR）是虚拟现实技术（VR）的进一步发展，该技术通过在现实场景呈现虚拟场景信息，在现实世界、虚拟世界和用户之间搭起一个交互反馈的信息回路，以增强用户体验的真实感。 （最近买了挺多的紫色的东东，浅浅紫、.深深紫、渐渐紫嘿嘿） ,0,0,1
27,4909072115043391,N3O0rla11,搜狐科技,2023-06-05 00:51:01,搜狐新闻:【和网红明星做“朋友”是种怎样的体验？搜狐科技实测小冰克隆人“半藏森林” - 搜狐新闻】 “情感计算将成为大模型新的研究范式，很多大模型的应用场景中都需要情感计算，”电子科技大学任福继院士近日在与搜狐科技对话时表示，就对人类的陪伴而言，未来5到10年内会有一些具备情感交互能力的 ...全文,0,0,1
27,4909011755862180,N3Mr5oB1i,DELIXE,2023-06-04 20:51:10,去年没赶上的美院毕业展今年终于打卡了 真的太多了根本看不过来 很多都用到AR交互体验还挺好玩 但外行人只能看个热闹 毕业设计只能说有人用心有人混吧 #大脑花园# ,0,4,6
27,4908175742470483,N3qGGamGv,北川白鸟_ShiratoriK,2023-06-02 13:29:09,#重返未来1999#  四章通完了 人工梦游在深眠中 简单说说感想…. 省流：整体包装、设定、演出很优秀，展现了一个非常好的世界观氛围，交互体验蛮好的，其他地方都有点不尽人意。  前期开荒体力不足，养成机制很复杂很多，想肝的人都没法好好肝…但是又是可以预想的后期内容会不足，很容易长草，观望一下 ...全文,2,42,253
27,4908974212912413,N3LsxcdEp,互联网纵横,2023-06-04 18:21:59,手机数码消费已经进入注重消费者体验的新阶段，对于Z世代消费者，手机数码不仅仅是功能型产品，而是代表了其专属的审美态度和价值认同，一种基于消费理性、品牌信任与文化认同的良性交互关系正在慢慢成形。 #科技潮生活##科技数码# ,0,1,0
27,4908953110843432,N3KUv3xpK,比特币交易平台排行怎么买狗狗币,2023-06-04 16:58:08,#eth##虚拟货币##币圈##加密货币# 近日，中信建投指出，英伟达近期推出了ACE游戏开发版，基于3D内容协作平台Omniverse以及生成式AI技术，让游戏中的NPC具备更逼真的语言、语音交互及表情动画，以改善玩家交互体验。海内外其他游戏巨头也在积极探索生成式AI技术，包括微软、OpenAI、动视暴雪、网易、育 ...全文,0,0,0
27,4908933950999282,N3KpB4bXs,玩拍社老王,2023-06-04 15:42:00,QCY H4以不到300元的价格，就给到了我们优良的做工，上佳的音质，出色的降噪效果和超长续航，说是六边形战士也毫不夸张。而对我个人来说，有线无线两种模式，可以满足我工作和休闲的双重需求，双设备连接和免摘通透交互，使用的体验真的非常好。 玩拍社老王的微博视频 ,0,0,2
27,4908909988938839,N3JMWBvoP,龙卷龍巻竜巻,2023-06-04 14:06:47,刚开始玩野炊的时候感觉是也就那样的，当然，后面就是一顿卧槽了，甚至现在已经是老练的海拉鲁流氓了。 尽管有如此的心理过程，一些野炊乃至王泪的槽点还是有不少的，像王泪，我觉得最失败的设计就是盟友技能的交互体验真的太差了 ,0,0,0
27,4908877030887133,N3IVN3IMB,万物悄悄复苏,2023-06-04 11:55:49,#梦中的那片海# 我的评分： 《梦中的那片海》节奏十分的好，既紧凑又流畅，编剧一定好好打磨过。多人物多线条，彼此交互，繁复却又清晰，剧情推进稳中利落，如同海浪自然的韵律，观剧体验很是舒适。 ,0,0,0
27,4908844049762228,N3I4AEXBi,一程山水一程人_,2023-06-04 09:44:46,元宇宙2023年服贸会元宇宙馆将QuanMian升级        日前举行的ZhongGuo国际服务贸易交易会驻华使节及代表交流会透露，2023年服贸会计划于9月2日至6日在北京举行。记者获悉，去年服贸会首次推出的元宇宙前沿科技体验中心今年将全新升级，在融入更多VR技术、视觉AI、智能交互技术的基础上，引入 ...全文,0,0,2
28,4908744707671245,N3FumwbDL,宇宙崽o,2023-06-04 03:10:01,小学二年级的时候攒了很久的钱（那时候都没有零花钱）买了一个50多的宠物机器 可是身边除了我就没有其他人买没办法体验交互玩法 而且好像没多久就不见了 突然好怀念的我的小学 也没有很幸福 只是总爱往后看而已 ,0,0,0
28,4908720670902377,N3ERB3MKt,唠鱼儿Momo,2023-06-04 01:34:30,灰常开心 这回爸爸妈妈生日月礼物主打的就是实用主义 开箱前担心洛可可白盲盒开出来不美结果绝了 （体验了下 华为的交互 是做的越来越丝滑了 ,0,0,3
28,4908654317539581,N3D8zvDo9,环刀之刃,2023-06-03 21:10:50,我一直认为，诸如此类的DAP看似复杂，但其根本的逻辑却特别简单。概括归纳就在以能够便携随身为前提，通过合理的设计与奢侈的堆料来提升音质。换句话说，只要用户可以接受其略逊一筹的交互体验，那其余则皆不是问题。算未必完美但尤其极致的思路。 iBasso艾巴索DX320MAX——我接触过最接近台机的便携HiFi播放器 ,6,6,6
